,temp_air,ghi,dni,dhi,wind_speed
2021-01-18 08:00:00,24.25,285.0,1.22,284.0,5.86
2021-01-18 09:00:00,24.61,344.0,2.17,342.0,6.28
2021-01-18 10:00:00,25.87,671.0,157.35,517.0,6.41
2021-01-18 11:00:00,26.69,781.0,297.08,490.0,6.55
2021-01-18 12:00:00,24.18,452.0,27.01,427.0,7.45
2021-01-18 13:00:00,22.96,477.0,78.0,413.0,6.83
2021-01-18 14:00:00,22.7,555.0,385.63,296.0,7.31
2021-01-18 15:00:00,20.83,393.0,388.6,203.0,6.76
2021-01-18 16:00:00,20.42,188.0,224.6,124.0,4.76
2021-01-18 17:00:00,20.3,13.0,0.0,13.0,3.45
2021-01-18 18:00:00,20.07,0.0,-0.0,0.0,2.76
2021-01-18 19:00:00,19.69,0.0,-0.0,0.0,0.62
2021-01-18 20:00:00,19.54,0.0,-0.0,0.0,0.28
2021-01-18 21:00:00,19.16,0.0,-0.0,0.0,0.69
2021-01-18 22:00:00,19.17,0.0,-0.0,0.0,0.9
2021-01-18 23:00:00,18.94,0.0,-0.0,0.0,1.38
2021-01-19 00:00:00,18.73,0.0,-0.0,0.0,1.17
2021-01-19 01:00:00,18.6,0.0,-0.0,0.0,1.86
2021-01-19 02:00:00,18.39,0.0,-0.0,0.0,3.03
2021-01-19 03:00:00,17.66,0.0,-0.0,0.0,4.34
2021-01-19 04:00:00,16.99,33.0,154.88,23.0,5.24
2021-01-19 05:00:00,17.08,225.0,448.86,101.0,6.14
2021-01-19 06:00:00,17.98,476.0,754.66,113.0,6.21
2021-01-19 07:00:00,20.11,703.0,872.34,123.0,5.66
2021-01-19 08:00:00,22.07,885.0,911.28,142.0,4.28
2021-01-19 09:00:00,23.51,1014.0,925.04,161.0,1.66
2021-01-19 10:00:00,24.6,1096.0,973.46,144.0,0.28
2021-01-19 11:00:00,25.58,1078.0,921.31,176.0,0.48
2021-01-19 12:00:00,26.51,999.0,872.15,192.0,1.24
2021-01-19 13:00:00,27.37,889.0,910.53,142.0,2.07
2021-01-19 14:00:00,27.79,705.0,856.31,130.0,2.69
2021-01-19 15:00:00,27.73,485.0,769.39,109.0,3.1
2021-01-19 16:00:00,27.23,251.0,604.56,79.0,3.17
2021-01-19 17:00:00,26.04,41.0,233.47,24.0,2.55
2021-01-19 18:00:00,23.72,0.0,-0.0,0.0,2.9
2021-01-19 19:00:00,21.9,0.0,-0.0,0.0,3.59
2021-01-19 20:00:00,20.25,0.0,-0.0,0.0,5.38
2021-01-19 21:00:00,18.39,0.0,-0.0,0.0,6.28
2021-01-19 22:00:00,17.1,0.0,-0.0,0.0,6.07
2021-01-19 23:00:00,16.33,0.0,-0.0,0.0,5.79
2021-01-20 00:00:00,15.78,0.0,-0.0,0.0,5.45
2021-01-20 01:00:00,15.37,0.0,-0.0,0.0,5.03
2021-01-20 02:00:00,15.09,0.0,-0.0,0.0,4.9
2021-01-20 03:00:00,14.89,0.0,-0.0,0.0,4.76
2021-01-20 04:00:00,14.85,31.0,162.37,21.0,4.62
2021-01-20 05:00:00,16.67,243.0,617.77,74.0,4.69
2021-01-20 06:00:00,19.83,469.0,741.63,114.0,4.55
2021-01-20 07:00:00,23.01,691.0,846.24,130.0,4.76
2021-01-20 08:00:00,25.67,875.0,900.72,142.0,3.86
2021-01-20 09:00:00,27.6,1009.0,932.71,150.0,2.76
2021-01-20 10:00:00,28.83,1085.0,962.99,144.0,3.52
2021-01-20 11:00:00,29.58,1069.0,911.57,177.0,4.34
2021-01-20 12:00:00,29.72,820.0,436.76,416.0,4.41
2021-01-20 13:00:00,29.94,0.0,0.0,0.0,4.14
2021-01-20 14:00:00,30.01,592.0,470.75,276.0,3.59
2021-01-20 15:00:00,30.0,401.0,401.33,205.0,2.76
2021-01-20 16:00:00,29.31,220.0,394.4,108.0,3.03
2021-01-20 17:00:00,28.03,30.0,83.33,24.0,3.45
2021-01-20 18:00:00,25.98,0.0,-0.0,0.0,3.79
2021-01-20 19:00:00,25.54,0.0,-0.0,0.0,3.38
2021-01-20 20:00:00,24.76,0.0,-0.0,0.0,3.86
2021-01-20 21:00:00,23.75,0.0,-0.0,0.0,4.07
2021-01-20 22:00:00,22.7,0.0,-0.0,0.0,3.66
2021-01-20 23:00:00,22.01,0.0,-0.0,0.0,3.45
2021-01-21 00:00:00,21.49,0.0,-0.0,0.0,2.9
2021-01-21 01:00:00,21.2,0.0,-0.0,0.0,2.21
2021-01-21 02:00:00,20.26,0.0,-0.0,0.0,1.52
2021-01-21 03:00:00,19.95,0.0,-0.0,0.0,0.41
2021-01-21 04:00:00,19.92,12.0,0.0,12.0,0.48
2021-01-21 05:00:00,20.52,24.0,0.0,24.0,1.79
2021-01-21 06:00:00,20.23,97.0,0.0,97.0,3.79
2021-01-21 07:00:00,19.89,351.0,55.98,314.0,3.79
2021-01-21 08:00:00,20.25,525.0,131.73,418.0,4.62
2021-01-21 09:00:00,21.94,415.0,16.31,400.0,4.9
2021-01-21 10:00:00,24.03,365.0,3.07,362.0,5.79
2021-01-21 11:00:00,24.46,536.0,53.17,484.0,5.79
2021-01-21 12:00:00,24.9,523.0,65.97,462.0,4.97
2021-01-21 13:00:00,25.07,95.0,0.0,95.0,5.24
2021-01-21 14:00:00,23.34,99.0,0.0,99.0,4.48
2021-01-21 15:00:00,22.84,85.0,0.0,85.0,0.97
2021-01-21 16:00:00,23.37,67.0,0.0,67.0,1.72
2021-01-21 17:00:00,22.71,4.0,0.0,4.0,3.31
2021-01-21 18:00:00,20.6,0.0,-0.0,0.0,3.59
2021-01-21 19:00:00,20.47,0.0,-0.0,0.0,1.72
2021-01-21 20:00:00,19.89,0.0,-0.0,0.0,1.59
2021-01-21 21:00:00,19.41,0.0,-0.0,0.0,1.45
2021-01-21 22:00:00,19.26,0.0,-0.0,0.0,1.45
2021-01-21 23:00:00,18.99,0.0,-0.0,0.0,1.52
2021-01-22 00:00:00,18.95,0.0,-0.0,0.0,1.79
2021-01-22 01:00:00,19.04,0.0,-0.0,0.0,2.28
2021-01-22 02:00:00,18.88,0.0,-0.0,0.0,3.24
2021-01-22 03:00:00,18.73,0.0,-0.0,0.0,3.52
2021-01-22 04:00:00,18.61,3.0,0.0,3.0,3.59
2021-01-22 05:00:00,19.37,62.0,0.0,62.0,3.79
2021-01-22 06:00:00,20.49,193.0,12.66,187.0,4.69
2021-01-22 07:00:00,21.06,659.0,763.27,156.0,4.41
2021-01-22 08:00:00,22.0,556.0,167.76,420.0,5.03
2021-01-22 09:00:00,24.17,759.0,347.26,440.0,5.38
2021-01-22 10:00:00,24.26,710.0,202.98,512.0,5.17
2021-01-22 11:00:00,24.39,895.0,504.41,402.0,5.17
2021-01-22 12:00:00,25.05,920.0,692.48,280.0,4.97
2021-01-22 13:00:00,25.61,847.0,815.04,179.0,4.9
2021-01-22 14:00:00,25.58,581.0,459.27,273.0,5.17
2021-01-22 15:00:00,25.25,456.0,666.67,131.0,5.59
2021-01-22 16:00:00,24.35,250.0,633.26,71.0,4.21
2021-01-22 17:00:00,23.56,37.0,199.73,23.0,3.66
2021-01-22 18:00:00,22.55,0.0,-0.0,0.0,2.83
2021-01-22 19:00:00,21.91,0.0,-0.0,0.0,2.69
2021-01-22 20:00:00,20.99,0.0,-0.0,0.0,2.55
2021-01-22 21:00:00,20.07,0.0,-0.0,0.0,2.55
2021-01-22 22:00:00,19.21,0.0,-0.0,0.0,2.62
2021-01-22 23:00:00,18.51,0.0,-0.0,0.0,2.62
2021-01-23 00:00:00,17.85,0.0,-0.0,0.0,2.41
2021-01-23 01:00:00,17.18,0.0,-0.0,0.0,2.14
2021-01-23 02:00:00,16.37,0.0,-0.0,0.0,2.07
2021-01-23 03:00:00,15.89,0.0,-0.0,0.0,2.34
2021-01-23 04:00:00,15.93,28.0,209.45,17.0,2.76
2021-01-23 05:00:00,18.01,237.0,625.49,71.0,3.38
2021-01-23 06:00:00,20.78,474.0,795.21,99.0,4.14
2021-01-23 07:00:00,22.81,702.0,901.04,110.0,3.38
2021-01-23 08:00:00,24.28,889.0,945.52,124.0,1.66
2021-01-23 09:00:00,24.91,1026.0,979.95,127.0,0.55
2021-01-23 10:00:00,25.67,1069.0,916.29,176.0,1.1
2021-01-23 11:00:00,26.01,1090.0,968.51,144.0,1.59
2021-01-23 12:00:00,26.3,1039.0,993.77,121.0,2.0
2021-01-23 13:00:00,26.6,769.0,552.98,316.0,2.28
2021-01-23 14:00:00,26.91,708.0,878.83,119.0,2.41
2021-01-23 15:00:00,27.05,484.0,776.28,106.0,2.48
2021-01-23 16:00:00,26.84,250.0,617.29,76.0,2.62
2021-01-23 17:00:00,25.69,38.0,231.87,22.0,2.48
2021-01-23 18:00:00,23.45,0.0,-0.0,0.0,4.07
2021-01-23 19:00:00,21.68,0.0,-0.0,0.0,5.86
2021-01-23 20:00:00,20.41,0.0,-0.0,0.0,6.07
2021-01-23 21:00:00,19.56,0.0,-0.0,0.0,5.79
2021-01-23 22:00:00,18.93,0.0,-0.0,0.0,5.52
2021-01-23 23:00:00,18.26,0.0,-0.0,0.0,5.38
2021-01-24 00:00:00,17.56,0.0,-0.0,0.0,5.38
2021-01-24 01:00:00,16.98,0.0,-0.0,0.0,5.38
2021-01-24 02:00:00,16.57,0.0,-0.0,0.0,5.31
2021-01-24 03:00:00,16.28,0.0,-0.0,0.0,5.1
2021-01-24 04:00:00,16.13,20.0,80.88,16.0,4.83
2021-01-24 05:00:00,17.49,229.0,593.97,73.0,4.69
2021-01-24 06:00:00,19.99,456.0,735.32,111.0,4.83
2021-01-24 07:00:00,22.55,683.0,854.94,123.0,4.34
2021-01-24 08:00:00,24.91,865.0,895.39,142.0,4.0
2021-01-24 09:00:00,26.79,957.0,795.72,228.0,3.72
2021-01-24 10:00:00,28.28,1084.0,972.62,137.0,3.24
2021-01-24 11:00:00,29.21,970.0,657.73,328.0,3.38
2021-01-24 12:00:00,29.02,337.0,2.17,335.0,3.59
2021-01-24 13:00:00,29.26,587.0,196.64,426.0,4.14
2021-01-24 14:00:00,26.75,143.0,0.0,143.0,3.72
2021-01-24 15:00:00,27.58,303.0,133.66,238.0,2.76
2021-01-24 16:00:00,27.61,199.0,288.25,118.0,2.0
2021-01-24 17:00:00,26.77,29.0,103.21,22.0,1.45
2021-01-24 18:00:00,24.6,0.0,-0.0,0.0,0.9
2021-01-24 19:00:00,23.32,0.0,-0.0,0.0,2.0
2021-01-24 20:00:00,21.9,0.0,-0.0,0.0,1.86
2021-01-24 21:00:00,20.83,0.0,-0.0,0.0,2.0
2021-01-24 22:00:00,19.86,0.0,-0.0,0.0,2.14
2021-01-24 23:00:00,19.47,0.0,-0.0,0.0,2.28
2021-01-25 00:00:00,19.36,0.0,-0.0,0.0,2.41
2021-01-25 01:00:00,19.22,0.0,-0.0,0.0,2.55
2021-01-25 02:00:00,18.95,0.0,-0.0,0.0,2.69
2021-01-25 03:00:00,18.59,0.0,-0.0,0.0,2.76
2021-01-25 04:00:00,18.39,20.0,107.8,15.0,2.76
2021-01-25 05:00:00,20.2,224.0,581.04,73.0,2.55
2021-01-25 06:00:00,22.54,456.0,745.53,108.0,2.83
2021-01-25 07:00:00,25.58,680.0,852.98,123.0,3.24
2021-01-25 08:00:00,27.22,853.0,861.21,159.0,3.66
2021-01-25 09:00:00,27.52,1009.0,955.31,135.0,3.72
2021-01-25 10:00:00,28.42,879.0,464.68,427.0,3.93
2021-01-25 11:00:00,29.23,963.0,642.84,336.0,4.14
2021-01-25 12:00:00,29.83,886.0,592.84,339.0,4.34
2021-01-25 13:00:00,30.31,781.0,598.86,291.0,4.48
2021-01-25 14:00:00,30.42,607.0,526.05,255.0,4.34
2021-01-25 15:00:00,30.12,410.0,448.95,192.0,4.21
2021-01-25 16:00:00,29.45,242.0,582.06,79.0,4.28
2021-01-25 17:00:00,28.41,38.0,255.46,21.0,3.59
2021-01-25 18:00:00,26.94,0.0,-0.0,0.0,2.34
2021-01-25 19:00:00,25.13,0.0,-0.0,0.0,1.93
2021-01-25 20:00:00,23.55,0.0,-0.0,0.0,1.59
2021-01-25 21:00:00,24.05,0.0,-0.0,0.0,1.03
2021-01-25 22:00:00,22.13,0.0,-0.0,0.0,1.79
2021-01-25 23:00:00,21.63,0.0,-0.0,0.0,2.55
2021-01-26 00:00:00,21.1,0.0,-0.0,0.0,2.07
2021-01-26 01:00:00,20.43,0.0,-0.0,0.0,1.66
2021-01-26 02:00:00,19.83,0.0,-0.0,0.0,1.59
2021-01-26 03:00:00,19.73,0.0,-0.0,0.0,2.07
2021-01-26 04:00:00,19.47,15.0,46.19,13.0,2.07
2021-01-26 05:00:00,20.65,73.0,0.0,73.0,2.07
2021-01-26 06:00:00,22.99,462.0,798.93,91.0,2.55
2021-01-26 07:00:00,24.0,623.0,660.55,193.0,2.14
2021-01-26 08:00:00,25.7,710.0,465.06,336.0,2.69
2021-01-26 09:00:00,27.44,652.0,192.64,476.0,3.24
2021-01-26 10:00:00,28.04,280.0,0.0,280.0,3.66
2021-01-26 11:00:00,27.91,343.0,1.03,342.0,4.07
2021-01-26 12:00:00,25.29,98.0,0.0,98.0,3.93
2021-01-26 13:00:00,25.61,105.0,0.0,105.0,2.69
2021-01-26 14:00:00,26.53,124.0,0.0,124.0,1.59
2021-01-26 15:00:00,27.24,67.0,0.0,67.0,0.69
2021-01-26 16:00:00,27.31,42.0,0.0,42.0,0.97
2021-01-26 17:00:00,25.84,28.0,92.05,22.0,2.07
2021-01-26 18:00:00,23.44,0.0,-0.0,0.0,2.0
2021-01-26 19:00:00,21.35,0.0,-0.0,0.0,1.93
2021-01-26 20:00:00,21.04,0.0,-0.0,0.0,2.28
2021-01-26 21:00:00,20.69,0.0,-0.0,0.0,2.48
2021-01-26 22:00:00,20.3,0.0,-0.0,0.0,2.34
2021-01-26 23:00:00,19.94,0.0,-0.0,0.0,2.62
2021-01-27 00:00:00,19.77,0.0,-0.0,0.0,2.34
2021-01-27 01:00:00,19.37,0.0,-0.0,0.0,1.72
2021-01-27 02:00:00,19.27,0.0,-0.0,0.0,1.52
2021-01-27 03:00:00,18.81,0.0,-0.0,0.0,1.45
2021-01-27 04:00:00,18.97,13.0,49.76,11.0,1.66
2021-01-27 05:00:00,19.34,22.0,0.0,22.0,2.55
2021-01-27 06:00:00,20.26,156.0,2.16,155.0,2.76
2021-01-27 07:00:00,21.33,547.0,414.52,278.0,2.55
2021-01-27 08:00:00,22.19,266.0,0.0,266.0,2.69
2021-01-27 09:00:00,23.13,329.0,2.19,327.0,2.9
2021-01-27 10:00:00,24.64,518.0,45.33,474.0,2.76
2021-01-27 11:00:00,25.56,760.0,271.1,496.0,2.69
2021-01-27 12:00:00,26.8,777.0,375.53,431.0,2.83
2021-01-27 13:00:00,27.33,909.0,1004.91,88.0,2.97
2021-01-27 14:00:00,28.01,704.0,897.02,105.0,3.45
2021-01-27 15:00:00,27.4,417.0,500.13,175.0,3.93
2021-01-27 16:00:00,26.62,211.0,381.5,105.0,4.0
2021-01-27 17:00:00,25.71,27.0,94.16,21.0,2.97
2021-01-27 18:00:00,24.4,0.0,-0.0,0.0,2.14
2021-01-27 19:00:00,23.66,0.0,-0.0,0.0,0.41
2021-01-27 20:00:00,22.18,0.0,-0.0,0.0,1.66
2021-01-27 21:00:00,21.38,0.0,-0.0,0.0,2.62
2021-01-27 22:00:00,20.75,0.0,-0.0,0.0,2.97
2021-01-27 23:00:00,20.16,0.0,-0.0,0.0,3.03
2021-01-28 00:00:00,19.72,0.0,-0.0,0.0,2.9
2021-01-28 01:00:00,19.35,0.0,-0.0,0.0,2.69
2021-01-28 02:00:00,19.17,0.0,-0.0,0.0,2.28
2021-01-28 03:00:00,18.9,0.0,-0.0,0.0,2.28
2021-01-28 04:00:00,18.68,2.0,0.0,2.0,2.34
2021-01-28 05:00:00,19.45,119.0,51.68,106.0,2.9
2021-01-28 06:00:00,21.49,458.0,798.65,91.0,3.24
2021-01-28 07:00:00,24.21,682.0,888.86,107.0,4.41
2021-01-28 08:00:00,25.89,884.0,976.44,102.0,4.9
2021-01-28 09:00:00,27.45,976.0,884.79,170.0,4.97
2021-01-28 10:00:00,28.25,1042.0,881.77,187.0,4.97
2021-01-28 11:00:00,29.13,960.0,651.63,326.0,5.17
2021-01-28 12:00:00,29.2,955.0,789.67,228.0,5.17
2021-01-28 13:00:00,28.51,821.0,731.37,224.0,5.38
2021-01-28 14:00:00,28.18,675.0,787.14,150.0,5.45
2021-01-28 15:00:00,28.0,473.0,766.2,103.0,4.41
2021-01-28 16:00:00,28.36,243.0,618.18,72.0,4.0
2021-01-28 17:00:00,27.37,32.0,193.01,20.0,2.48
2021-01-28 18:00:00,25.11,0.0,-0.0,0.0,2.62
2021-01-28 19:00:00,24.51,0.0,-0.0,0.0,2.69
2021-01-28 20:00:00,22.86,0.0,-0.0,0.0,3.31
2021-01-28 21:00:00,21.36,0.0,-0.0,0.0,2.62
2021-01-28 22:00:00,20.43,0.0,-0.0,0.0,2.21
2021-01-28 23:00:00,19.38,0.0,-0.0,0.0,4.48
2021-01-29 00:00:00,18.97,0.0,-0.0,0.0,5.45
2021-01-29 01:00:00,18.58,0.0,-0.0,0.0,5.1
2021-01-29 02:00:00,18.31,0.0,-0.0,0.0,4.69
2021-01-29 03:00:00,17.96,0.0,-0.0,0.0,4.21
2021-01-29 04:00:00,17.66,10.0,0.0,10.0,3.72
2021-01-29 05:00:00,18.87,223.0,623.16,68.0,3.52
2021-01-29 06:00:00,21.2,462.0,794.16,99.0,3.59
2021-01-29 07:00:00,23.98,694.0,902.56,112.0,1.79
2021-01-29 08:00:00,26.56,884.0,947.23,127.0,2.07
2021-01-29 09:00:00,28.76,1030.0,994.96,125.0,3.66
2021-01-29 10:00:00,29.89,1106.0,1010.79,127.0,4.9
2021-01-29 11:00:00,30.85,1128.0,1053.44,104.0,5.59
2021-01-29 12:00:00,31.41,1042.0,996.91,125.0,5.79
2021-01-29 13:00:00,31.69,903.0,951.58,127.0,5.72
2021-01-29 14:00:00,31.57,715.0,896.27,118.0,5.66
2021-01-29 15:00:00,31.04,489.0,805.23,101.0,5.38
2021-01-29 16:00:00,30.1,248.0,635.66,73.0,4.83
2021-01-29 17:00:00,28.16,33.0,231.28,19.0,3.93
2021-01-29 18:00:00,25.61,0.0,-0.0,0.0,3.93
2021-01-29 19:00:00,24.21,0.0,-0.0,0.0,5.93
2021-01-29 20:00:00,22.38,0.0,-0.0,0.0,8.0
2021-01-29 21:00:00,21.13,0.0,-0.0,0.0,7.38
2021-01-29 22:00:00,20.65,0.0,-0.0,0.0,6.69
2021-01-29 23:00:00,20.25,0.0,-0.0,0.0,5.93
2021-01-30 00:00:00,19.77,0.0,-0.0,0.0,5.31
2021-01-30 01:00:00,19.28,0.0,-0.0,0.0,4.76
2021-01-30 02:00:00,18.66,0.0,-0.0,0.0,4.34
2021-01-30 03:00:00,18.27,0.0,-0.0,0.0,4.28
2021-01-30 04:00:00,18.04,9.0,0.0,9.0,4.34
2021-01-30 05:00:00,19.45,214.0,589.6,69.0,4.76
2021-01-30 06:00:00,21.5,448.0,763.23,101.0,5.17
2021-01-30 07:00:00,23.19,677.0,869.68,118.0,5.31
2021-01-30 08:00:00,25.22,873.0,941.74,122.0,4.62
2021-01-30 09:00:00,26.97,1014.0,976.66,127.0,3.52
2021-01-30 10:00:00,28.1,1078.0,966.48,143.0,2.21
2021-01-30 11:00:00,28.76,1035.0,831.01,228.0,0.9
2021-01-30 12:00:00,29.44,976.0,832.43,211.0,0.28
2021-01-30 13:00:00,29.9,769.0,564.67,309.0,0.83
2021-01-30 14:00:00,30.22,543.0,350.3,310.0,1.59
2021-01-30 15:00:00,29.45,368.0,305.8,221.0,2.69
2021-01-30 16:00:00,28.18,162.0,135.09,125.0,3.86
2021-01-30 17:00:00,26.99,25.0,102.04,19.0,4.0
2021-01-30 18:00:00,25.27,0.0,-0.0,0.0,3.66
2021-01-30 19:00:00,24.35,0.0,-0.0,0.0,3.72
2021-01-30 20:00:00,23.37,0.0,-0.0,0.0,4.62
2021-01-30 21:00:00,22.4,0.0,-0.0,0.0,5.66
2021-01-30 22:00:00,21.6,0.0,-0.0,0.0,5.79
2021-01-30 23:00:00,20.85,0.0,-0.0,0.0,5.38
2021-01-31 00:00:00,20.36,0.0,-0.0,0.0,4.9
2021-01-31 01:00:00,19.9,0.0,-0.0,0.0,4.55
2021-01-31 02:00:00,19.54,0.0,-0.0,0.0,4.41
2021-01-31 03:00:00,19.32,0.0,-0.0,0.0,4.41
2021-01-31 04:00:00,19.09,7.0,0.0,7.0,4.34
2021-01-31 05:00:00,20.27,207.0,559.39,71.0,4.55
2021-01-31 06:00:00,22.22,441.0,743.03,105.0,5.24
2021-01-31 07:00:00,24.69,672.0,864.7,118.0,4.0
2021-01-31 08:00:00,26.82,863.0,923.67,128.0,3.59
2021-01-31 09:00:00,29.08,1008.0,971.56,127.0,3.17
2021-01-31 10:00:00,30.83,1014.0,794.82,246.0,2.76
2021-01-31 11:00:00,31.96,861.0,432.94,441.0,2.76
2021-01-31 12:00:00,32.2,847.0,506.49,382.0,2.83
2021-01-31 13:00:00,32.41,845.0,801.27,193.0,3.03
2021-01-31 14:00:00,32.94,698.0,871.84,119.0,3.31
2021-01-31 15:00:00,32.13,476.0,777.92,103.0,4.9
2021-01-31 16:00:00,24.69,240.0,613.07,73.0,8.06
2021-01-31 17:00:00,24.13,28.0,175.5,18.0,7.88
2021-01-31 18:00:00,23.57,0.0,-0.0,0.0,7.7
2021-01-31 19:00:00,23.0,0.0,-0.0,0.0,7.52
2021-01-31 20:00:00,22.44,0.0,-0.0,0.0,7.33
2021-01-31 21:00:00,21.87,0.0,-0.0,0.0,7.15
2021-01-31 22:00:00,21.31,0.0,-0.0,0.0,6.97
2021-01-31 23:00:00,20.75,0.0,-0.0,0.0,6.79
2021-02-01 00:00:00,20.18,0.0,-0.0,0.0,6.6
2021-02-01 01:00:00,19.62,0.0,-0.0,0.0,6.42
2021-02-01 02:00:00,19.05,0.0,-0.0,0.0,6.24
2021-02-01 03:00:00,18.49,0.0,-0.0,0.0,6.06
2021-02-01 04:00:00,17.93,4.0,0.0,4.0,5.87
2021-02-01 05:00:00,17.36,207.0,557.61,73.0,5.69
2021-02-01 06:00:00,16.8,445.0,749.31,108.0,5.51
2021-02-01 07:00:00,16.24,674.0,858.13,126.0,5.33
2021-02-01 08:00:00,23.52,867.0,915.63,140.0,6.41
2021-02-01 09:00:00,25.4,1007.0,948.81,148.0,4.69
2021-02-01 10:00:00,26.47,1083.0,964.7,152.0,2.55
2021-02-01 11:00:00,27.27,1063.0,893.63,197.0,1.59
2021-02-01 12:00:00,27.89,1015.0,932.27,160.0,1.24
2021-02-01 13:00:00,28.13,854.0,803.47,201.0,1.93
2021-02-01 14:00:00,27.63,675.0,757.16,173.0,3.79
2021-02-01 15:00:00,26.62,473.0,746.6,116.0,6.14
2021-02-01 16:00:00,24.16,240.0,605.58,76.0,9.1
2021-02-01 17:00:00,21.73,23.0,90.8,18.0,9.59
2021-02-01 18:00:00,19.59,0.0,-0.0,0.0,9.38
2021-02-01 19:00:00,17.62,0.0,-0.0,0.0,8.97
2021-02-01 20:00:00,16.97,0.0,-0.0,0.0,8.62
2021-02-01 21:00:00,16.41,0.0,-0.0,0.0,8.07
2021-02-01 22:00:00,15.81,0.0,-0.0,0.0,7.66
2021-02-01 23:00:00,15.25,0.0,-0.0,0.0,7.59
2021-02-02 00:00:00,14.75,0.0,-0.0,0.0,7.31
2021-02-02 01:00:00,14.39,0.0,-0.0,0.0,6.83
2021-02-02 02:00:00,14.08,0.0,-0.0,0.0,6.28
2021-02-02 03:00:00,13.94,0.0,-0.0,0.0,6.0
2021-02-02 04:00:00,13.99,0.0,0.0,0.0,5.38
2021-02-02 05:00:00,15.7,98.0,25.26,92.0,5.03
2021-02-02 06:00:00,18.74,394.0,516.44,163.0,5.93
2021-02-02 07:00:00,21.16,653.0,807.54,139.0,6.76
2021-02-02 08:00:00,23.63,754.0,585.69,290.0,7.1
2021-02-02 09:00:00,25.54,926.0,735.72,261.0,7.45
2021-02-02 10:00:00,26.01,990.0,733.54,283.0,8.0
2021-02-02 11:00:00,26.36,942.0,605.38,356.0,8.21
2021-02-02 12:00:00,25.87,325.0,1.09,324.0,8.34
2021-02-02 13:00:00,25.5,315.0,4.93,311.0,8.14
2021-02-02 14:00:00,25.11,189.0,0.0,189.0,7.72
2021-02-02 15:00:00,23.61,63.0,0.0,63.0,6.76
2021-02-02 16:00:00,22.2,21.0,0.0,21.0,5.45
2021-02-02 17:00:00,21.09,2.0,0.0,2.0,3.93
2021-02-02 18:00:00,20.3,0.0,-0.0,0.0,3.52
2021-02-02 19:00:00,19.22,0.0,-0.0,0.0,4.07
2021-02-02 20:00:00,18.34,0.0,-0.0,0.0,4.21
2021-02-02 21:00:00,17.71,0.0,-0.0,0.0,4.14
2021-02-02 22:00:00,17.25,0.0,-0.0,0.0,4.21
2021-02-02 23:00:00,16.93,0.0,-0.0,0.0,4.34
2021-02-03 00:00:00,16.64,0.0,-0.0,0.0,4.28
2021-02-03 01:00:00,16.26,0.0,-0.0,0.0,4.14
2021-02-03 02:00:00,15.93,0.0,-0.0,0.0,3.86
2021-02-03 03:00:00,15.66,0.0,-0.0,0.0,3.45
2021-02-03 04:00:00,15.53,0.0,0.0,0.0,3.24
2021-02-03 05:00:00,16.81,54.0,0.0,54.0,3.31
2021-02-03 06:00:00,18.28,75.0,0.0,75.0,4.07
2021-02-03 07:00:00,19.38,148.0,0.0,148.0,4.62
2021-02-03 08:00:00,19.48,295.0,2.53,293.0,4.21
2021-02-03 09:00:00,19.46,570.0,108.6,472.0,3.86
2021-02-03 10:00:00,19.7,358.0,2.08,356.0,3.72
2021-02-03 11:00:00,20.31,915.0,558.51,375.0,3.31
2021-02-03 12:00:00,21.39,788.0,400.0,422.0,2.62
2021-02-03 13:00:00,22.31,503.0,104.87,418.0,1.93
2021-02-03 14:00:00,23.11,584.0,485.96,263.0,2.14
2021-02-03 15:00:00,23.42,446.0,658.54,133.0,2.83
2021-02-03 16:00:00,23.27,213.0,445.07,94.0,3.66
2021-02-03 17:00:00,22.17,21.0,98.09,16.0,4.14
2021-02-03 18:00:00,20.64,0.0,-0.0,0.0,3.86
2021-02-03 19:00:00,20.07,0.0,-0.0,0.0,4.34
2021-02-03 20:00:00,19.09,0.0,-0.0,0.0,4.62
2021-02-03 21:00:00,18.35,0.0,-0.0,0.0,4.48
2021-02-03 22:00:00,17.75,0.0,-0.0,0.0,4.0
2021-02-03 23:00:00,17.5,0.0,-0.0,0.0,3.72
2021-02-04 00:00:00,17.15,0.0,-0.0,0.0,3.38
2021-02-04 01:00:00,17.23,0.0,-0.0,0.0,3.38
2021-02-04 02:00:00,17.42,0.0,-0.0,0.0,3.86
2021-02-04 03:00:00,17.56,0.0,-0.0,0.0,3.59
2021-02-04 04:00:00,17.79,0.0,0.0,0.0,3.31
2021-02-04 05:00:00,18.18,150.0,211.32,101.0,3.86
2021-02-04 06:00:00,19.21,331.0,287.09,204.0,4.14
2021-02-04 07:00:00,20.95,650.0,817.68,133.0,3.38
2021-02-04 08:00:00,23.13,844.0,892.65,140.0,2.69
2021-02-04 09:00:00,25.23,973.0,891.37,170.0,2.34
2021-02-04 10:00:00,27.1,1042.0,890.52,186.0,2.28
2021-02-04 11:00:00,28.64,1065.0,944.43,153.0,2.0
2021-02-04 12:00:00,29.67,907.0,662.04,302.0,2.0
2021-02-04 13:00:00,30.48,642.0,296.55,402.0,2.07
2021-02-04 14:00:00,31.22,614.0,574.94,235.0,2.21
2021-02-04 15:00:00,31.39,295.0,132.99,232.0,2.28
2021-02-04 16:00:00,31.24,152.0,124.28,119.0,1.93
